,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Charlotte,35.227095,-80.842512,Uncle Maddio's Pizza,35.225999,-80.843157,Pizza Place,1
1,Charlotte,35.227095,-80.842512,Not Just Coffee,35.226891343243366,-80.84612588431538,Café,1
2,Charlotte,35.227095,-80.842512,Johnny Burrito,35.224705541571545,-80.84474435120461,Burrito Place,1
3,Charlotte,35.227095,-80.842512,Jimmy John's,35.22590926110885,-80.84580566897158,Sandwich Place,1
4,Charlotte,35.227095,-80.842512,Hazelnuts Creperie,35.226509958342255,-80.84447703166754,Creperie,1
5,Charlotte,35.227095,-80.842512,Pita Pit,35.227591,-80.840298,Sandwich Place,1
6,Charlotte,35.227095,-80.842512,Libretto's Pizzeria,35.2261309,-80.8418405,Pizza Place,1
7,Charlotte,35.227095,-80.842512,Little Village Grill,35.23202294271822,-80.84876686048078,Greek Restaurant,1
8,Charlotte,35.227095,-80.842512,Zablong Peculiar Pizza,35.22595511512577,-80.8467939313057,Pizza Place,1
9,Charlotte,35.227095,-80.842512,Pure Pizza,35.227497795497015,-80.83800102737618,Pizza Place,1
10,Charlotte,35.227095,-80.842512,Vida Vida,35.22597138305924,-80.84224395166336,Taco Place,1
11,Charlotte,35.227095,-80.842512,Energy Cafe,35.226263680976686,-80.84282203421708,Café,1
12,Charlotte,35.227095,-80.842512,Mi Barrio Halal Food Cart,35.22715906204369,-80.8427280199255,Food Truck,1
13,Charlotte,35.227095,-80.842512,Blaze Pizza,35.226410325420005,-80.8455240726471,Pizza Place,1
14,Charlotte,35.227095,-80.842512,Moe's Southwest Grill,35.22565495734439,-80.8420477784525,Mexican Restaurant,1
15,Charlotte,35.227095,-80.842512,Morton's The Steakhouse,35.2287152,-80.8451056,Steakhouse,1
16,Charlotte,35.227095,-80.842512,Matt's Chicago Dog,35.223674467199515,-80.84654311297807,Hot Dog Joint,1
17,Charlotte,35.227095,-80.842512,Which Wich Uptown,35.226411912813596,-80.84284096144489,Sandwich Place,1
18,Charlotte,35.227095,-80.842512,ZenTaco,35.22486426632754,-80.84394874703358,Mexican Restaurant,1
19,Charlotte,35.227095,-80.842512,Bruegger's Bagel Bakery,35.22579156988152,-80.8424455960353,Bagel Shop,1
20,Charlotte,35.227095,-80.842512,Chick-fil-A,35.2264279,-80.8432865,Fast Food Restaurant,1
