,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Baltimore,39.292396,-76.617572,Forno,39.289947461408254,-76.62096498002153,Italian Restaurant,4
1,Baltimore,39.292396,-76.617572,The Capital Grille,39.28686693211245,-76.60820263305172,American Restaurant,4
2,Baltimore,39.292396,-76.617572,The Prime Rib,39.30260861250811,-76.61271564606635,Steakhouse,4
3,Baltimore,39.292396,-76.617572,Magdalena,39.30340950494099,-76.6127946699753,New American Restaurant,4
4,Baltimore,39.292396,-76.617572,Roy's,39.2835588,-76.6023681,Sushi Restaurant,4
5,Baltimore,39.292396,-76.617572,Charleston,39.2826358288645,-76.6001026669567,American Restaurant,4
6,Baltimore,39.292396,-76.617572,Cinghiale,39.28242365051197,-76.6005227768101,Italian Restaurant,4
7,Baltimore,39.292396,-76.617572,Rec Pier Hotel (Rec Pier Chop House),39.28182603614562,-76.59211063167803,Steakhouse,4
8,Baltimore,39.292396,-76.617572,Bar Vasquez,39.28334437990002,-76.59713779625984,Argentinian Restaurant,4
9,Baltimore,39.292396,-76.617572,The Oceanaire Seafood Room,39.2830198236714,-76.60112410783768,Seafood Restaurant,4
10,Baltimore,39.292396,-76.617572,Angie's Seafood,39.28919948605965,-76.59249602481356,Seafood Restaurant,4
11,Baltimore,39.292396,-76.617572,Luna Del Sea Steak and Seafood Bistro,39.28640154084832,-76.61993341582453,Seafood Restaurant,4
