,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Indianapolis,39.76876,-86.156019,Potbelly Sandwich Shop,39.768256,-86.15719,Sandwich Place,1
1,Indianapolis,39.76876,-86.156019,The Eagle,39.77175,-86.15402,Southern / Soul Food Restaurant,1
2,Indianapolis,39.76876,-86.156019,Nada,39.765616825251996,-86.15871733579628,Mexican Restaurant,1
3,Indianapolis,39.76876,-86.156019,Jimmy John's,39.76722566707348,-86.15817740455743,Sandwich Place,1
4,Indianapolis,39.76876,-86.156019,Soupremacy,39.768561777091996,-86.15701897190186,Soup Place,1
5,Indianapolis,39.76876,-86.156019,Subito,39.766064870543545,-86.15503983651115,Soup Place,1
6,Indianapolis,39.76876,-86.156019,First Watch,39.769421,-86.159612,Breakfast Spot,1
7,Indianapolis,39.76876,-86.156019,Coat Check Coffee,39.773866200019384,-86.15021114907394,Café,1
8,Indianapolis,39.76876,-86.156019,Fat Dan's Deli,39.77402096910744,-86.14972541029073,Deli / Bodega,1
9,Indianapolis,39.76876,-86.156019,China King,39.76949863249099,-86.15440001269685,Chinese Restaurant,1
10,Indianapolis,39.76876,-86.156019,The Educated Sandwich,39.769196130789595,-86.16160118822084,Sandwich Place,1
11,Indianapolis,39.76876,-86.156019,Five Guys,39.76732187977184,-86.15638185105716,Burger Joint,1
12,Indianapolis,39.76876,-86.156019,Burger Study,39.764312498672844,-86.15878457781331,Burger Joint,1
13,Indianapolis,39.76876,-86.156019,Goodfellas Pizzeria,39.77458015331906,-86.14950601364741,Pizza Place,1
14,Indianapolis,39.76876,-86.156019,Primanti Bros.,39.76570179711953,-86.15996364191864,Sandwich Place,1
15,Indianapolis,39.76876,-86.156019,Little Eataly,39.76658738524621,-86.16770742344471,Food Truck,1
16,Indianapolis,39.76876,-86.156019,Giordano's Pizza,39.768347302159384,-86.15983166504245,Pizza Place,1
17,Indianapolis,39.76876,-86.156019,Jack's Donuts,39.76864176235088,-86.16111829143509,Bakery,1
18,Indianapolis,39.76876,-86.156019,Jason's Deli,39.764328,-86.15618,Deli / Bodega,1
19,Indianapolis,39.76876,-86.156019,Wild Eggs,39.77162228330772,-86.15440552774078,Breakfast Spot,1
20,Indianapolis,39.76876,-86.156019,Qdoba Mexican Grill,39.76287945437804,-86.15432032944,Mexican Restaurant,1
21,Indianapolis,39.76876,-86.156019,Morton's The Steakhouse,39.7668271,-86.1565218,Steakhouse,1
22,Indianapolis,39.76876,-86.156019,Burgerhaus,39.779081053541766,-86.16518571746559,Burger Joint,1
23,Indianapolis,39.76876,-86.156019,Tortas Guicho Dominguez y El Cubanito,39.757812688956335,-86.14586296839965,Sandwich Place,1
24,Indianapolis,39.76876,-86.156019,Pizza di Tito,39.7664587876645,-86.1607995108375,Pizza Place,1
25,Indianapolis,39.76876,-86.156019,General American Donut Company,39.75564268015366,-86.14929489817865,Bakery,1
26,Indianapolis,39.76876,-86.156019,Yats,39.77941530547671,-86.14240590794437,Cajun / Creole Restaurant,1
