,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Toronto,43.651534,-79.385576,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant,4
1,Toronto,43.651534,-79.385576,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant,4
2,Toronto,43.651534,-79.385576,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant,4
3,Toronto,43.651534,-79.385576,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant,4
4,Toronto,43.651534,-79.385576,Akira Back,43.645375789305994,-79.39206284397356,Japanese Restaurant,4
5,Toronto,43.651534,-79.385576,Jacobs & Co.,43.645339258306436,-79.39801966333317,Steakhouse,4
6,Toronto,43.651534,-79.385576,Colette Grand Café,43.6428439345688,-79.40094921450455,Restaurant,4
7,Toronto,43.651534,-79.385576,The Keg Steakhouse & Bar,43.64471702270032,-79.39898491683932,Steakhouse,4
8,Toronto,43.651534,-79.385576,Noce,43.64555,-79.411294,Italian Restaurant,4
9,Toronto,43.651534,-79.385576,Yamato Japanese Restaurant,43.67068330431913,-79.39105580388929,Japanese Restaurant,4
10,Toronto,43.651534,-79.385576,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant,4
11,Toronto,43.651534,-79.385576,L'Unita Restaurant,43.674387404879205,-79.39648826123504,Italian Restaurant,4
12,Toronto,43.651534,-79.385576,Joso's,43.67483469176536,-79.39617148340865,Mediterranean Restaurant,4
