,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Columbus,39.960189,-82.997523,Tip Top Kitchen & Cocktails,39.96377178554681,-82.99877666617621,American Restaurant,2
1,Columbus,39.960189,-82.997523,Market 65,39.960222116585264,-82.99792241026108,Salad Place,2
2,Columbus,39.960189,-82.997523,Little Palace,39.95762741996949,-82.99523895297082,American Restaurant,2
3,Columbus,39.960189,-82.997523,Katzinger's Delicatessen,39.952696550800184,-82.99617813065306,Deli / Bodega,2
4,Columbus,39.960189,-82.997523,Milestone 229,39.95666065441175,-83.00381250090285,American Restaurant,2
5,Columbus,39.960189,-82.997523,Club 185,39.952528446963086,-82.99352247407899,American Restaurant,2
6,Columbus,39.960189,-82.997523,Arepazo Tapas Bar Grill,39.95147307298437,-82.99879758574059,Latin American Restaurant,2
7,Columbus,39.960189,-82.997523,Pecan Penny’s,39.95628854832147,-82.99619022410495,BBQ Joint,2
8,Columbus,39.960189,-82.997523,Copious,39.95156365117467,-82.99845524839385,Restaurant,2
9,Columbus,39.960189,-82.997523,Cafe Illyria,39.96084745729233,-82.99446129432336,Greek Restaurant,2
10,Columbus,39.960189,-82.997523,Hot Chicken Takeover,39.971526779427414,-83.00446993073597,Fried Chicken Joint,2
11,Columbus,39.960189,-82.997523,The Goat Downtown,39.957646277824146,-82.99990666116646,Restaurant,2
12,Columbus,39.960189,-82.997523,The Kitchen 231,39.95249092728034,-82.99241943689842,Restaurant,2
13,Columbus,39.960189,-82.997523,The Sycamore,39.94913580596755,-82.99096582491413,American Restaurant,2
14,Columbus,39.960189,-82.997523,Schmidt's Restaurant und Sausage Haus,39.946222483881144,-82.99099262761268,German Restaurant,2
15,Columbus,39.960189,-82.997523,Dempsey's Food and Spirits,39.95490981128426,-82.99914124444788,American Restaurant,2
16,Columbus,39.960189,-82.997523,Barley's Brewing Company Ale House #1,39.971919149293605,-83.00265010773292,Gastropub,2
17,Columbus,39.960189,-82.997523,The Brown Bag Deli,39.94435095800795,-82.99260975264107,Deli / Bodega,2
18,Columbus,39.960189,-82.997523,Marcella's,39.9749125,-83.0032564,Italian Restaurant,2
19,Columbus,39.960189,-82.997523,Brassica,39.97627335617655,-83.00321886220759,Restaurant,2
20,Columbus,39.960189,-82.997523,Tavern Olde Towne,39.962912764889765,-82.97656022079406,Restaurant,2
21,Columbus,39.960189,-82.997523,bd's Mongolian Grill,39.96805921916369,-83.00566481257596,Mongolian Restaurant,2
22,Columbus,39.960189,-82.997523,Smoked On High BBQ,39.94664305287759,-82.9980931360255,BBQ Joint,2
23,Columbus,39.960189,-82.997523,The Old Mohawk,39.945965554392615,-82.99311309571799,American Restaurant,2
24,Columbus,39.960189,-82.997523,RayRay’s Hog Pit,39.95776,-83.011796,BBQ Joint,2
25,Columbus,39.960189,-82.997523,Ted's Montana Grill,39.968248,-83.006819,American Restaurant,2
26,Columbus,39.960189,-82.997523,The Angry Baker,39.96289203926847,-82.9764907872303,Bakery,2
27,Columbus,39.960189,-82.997523,Tasi Cafe,39.976385354856546,-83.00244713083269,Café,2
