,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Lousville,38.251193,-85.759666,Jeff Ruby's Steakhouse,38.25676346056458,-85.75618585765538,Steakhouse,4
1,Lousville,38.251193,-85.759666,Vincenzo's Italian Restaurant,38.25554559598091,-85.75838075624587,Italian Restaurant,4
2,Lousville,38.251193,-85.759666,The Marketplace,38.247315775573725,-85.75803374905838,American Restaurant,4
3,Lousville,38.251193,-85.759666,Decca,38.25296546486947,-85.7374719706522,American Restaurant,4
