,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Charlotte,35.227095,-80.842512,The Capital Grille,35.22821596511468,-80.84197405615006,American Restaurant,3
1,Charlotte,35.227095,-80.842512,Rooster's Wood Fired Kitchen II,35.22685570393458,-80.84122928706151,American Restaurant,3
2,Charlotte,35.227095,-80.842512,BLT Steak,35.22630515540767,-80.84156513214111,Steakhouse,3
3,Charlotte,35.227095,-80.842512,Chima Brazilian Steakhouse,35.2263043,-80.8439491,Steakhouse,3
4,Charlotte,35.227095,-80.842512,La Belle Helene,35.22528297310301,-80.84565860255053,French Restaurant,3
5,Charlotte,35.227095,-80.842512,Eddie V's Prime Seafood,35.226874574535124,-80.84325993312943,Seafood Restaurant,3
6,Charlotte,35.227095,-80.842512,Fleming's Prime Steakhouse & Wine Bar,35.22560795933585,-80.8427531289476,Steakhouse,3
7,Charlotte,35.227095,-80.842512,5 Church,35.228548239358275,-80.84305375641406,New American Restaurant,3
8,Charlotte,35.227095,-80.842512,Stoke,35.22805695575986,-80.84347536770582,Restaurant,3
9,Charlotte,35.227095,-80.842512,Malabar,35.22832403668747,-80.84140355110613,Tapas Restaurant,3
10,Charlotte,35.227095,-80.842512,Mimosa Grill,35.22498077623014,-80.84595764506925,American Restaurant,3
11,Charlotte,35.227095,-80.842512,Poplar Street Cafe & Wine Bar,35.233534080225446,-80.83800552074433,Tapas Restaurant,3
12,Charlotte,35.227095,-80.842512,Sea Level,35.227607124472186,-80.84135975666827,Seafood Restaurant,3
13,Charlotte,35.227095,-80.842512,McCormick & Schmick's,35.226461,-80.8444817,Seafood Restaurant,3
14,Charlotte,35.227095,-80.842512,"Halcyon, Flavors from the Earth",35.22408724062524,-80.84791682740843,New American Restaurant,3
15,Charlotte,35.227095,-80.842512,Vivace Italian Restaurant,35.21205953317677,-80.83640204680589,Italian Restaurant,3
16,Charlotte,35.227095,-80.842512,Nikko Japanese Restaurant & Sushi Bar,35.21661573750714,-80.85223661853146,Japanese Restaurant,3
17,Charlotte,35.227095,-80.842512,Dressler's Restaurant,35.21250075886736,-80.83596953811266,American Restaurant,3
18,Charlotte,35.227095,-80.842512,Customshop,35.213828341716166,-80.82654417866843,New American Restaurant,3
19,Charlotte,35.227095,-80.842512,300 East,35.21057084410842,-80.85655559270775,American Restaurant,3
20,Charlotte,35.227095,-80.842512,Cajun Queen,35.214671640732114,-80.82105570953891,Cajun / Creole Restaurant,3
21,Charlotte,35.227095,-80.842512,Sullivan's Steakhouse,35.21016769334741,-80.85993089166556,Steakhouse,3
22,Charlotte,35.227095,-80.842512,Bistro La Bon,35.22067082784877,-80.8157998387847,Restaurant,3
23,Charlotte,35.227095,-80.842512,The Melting Pot,35.2069,-80.83504,Fondue Restaurant,3
24,Charlotte,35.227095,-80.842512,Bonterra Dining & Wine Room,35.209868553120195,-80.85724667786323,American Restaurant,3
25,Charlotte,35.227095,-80.842512,Luciano's Ristorante,35.21019878974833,-80.85947730153923,Italian Restaurant,3
26,Charlotte,35.227095,-80.842512,Zepplin,35.21061569791816,-80.86332140108392,New American Restaurant,3
27,Charlotte,35.227095,-80.842512,Hi Tide Poke & Raw Bar,35.213911667977236,-80.84389328956604,Seafood Restaurant,3
28,Charlotte,35.227095,-80.842512,Comida,35.21907104022054,-80.81231533736076,Mexican Restaurant,3
29,Charlotte,35.227095,-80.842512,Southside Seafood Market,35.22697779148078,-80.83186812087892,Seafood Restaurant,3
