,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Lousville,38.251193,-85.759666,Brendon's Catch23,38.250868306093246,-85.75749629773672,Restaurant,2
1,Lousville,38.251193,-85.759666,Safier Mediterranean Deli,38.247520515644105,-85.75812008230898,Mediterranean Restaurant,2
2,Lousville,38.251193,-85.759666,Potbelly Sandwich Shop,38.25357,-85.757207,Sandwich Place,2
3,Lousville,38.251193,-85.759666,Traveling Kitchen,38.25547633946841,-85.75832092008532,Food Truck,2
4,Lousville,38.251193,-85.759666,Brazeiros Brazilian Steakhouse,38.2516542,-85.7575543,Brazilian Restaurant,2
5,Lousville,38.251193,-85.759666,Doc Crow's Southern Smokehouse & Raw Bar,38.256160069527766,-85.75292290420705,Seafood Restaurant,2
6,Lousville,38.251193,-85.759666,Wild Eggs,38.25490651361771,-85.74790868658246,Breakfast Spot,2
7,Lousville,38.251193,-85.759666,Atlantic No. 5,38.25712431876635,-85.76003655447623,Café,2
8,Lousville,38.251193,-85.759666,Impellizzeri's Pizza,38.25605521414837,-85.75238699465362,Pizza Place,2
9,Lousville,38.251193,-85.759666,Merle's Whiskey Kitchen,38.256063794209595,-85.75280873134413,Southern / Soul Food Restaurant,2
10,Lousville,38.251193,-85.759666,Main Eatery,38.25728014363079,-85.76158449170798,Sandwich Place,2
11,Lousville,38.251193,-85.759666,Addis Grill,38.256163847187246,-85.75668403820856,Mediterranean Restaurant,2
12,Lousville,38.251193,-85.759666,The Old Spaghetti Factory,38.255157,-85.754894,Italian Restaurant,2
13,Lousville,38.251193,-85.759666,MilkWood,38.25653906812489,-85.75578725060417,American Restaurant,2
14,Lousville,38.251193,-85.759666,Toast on Market,38.25340489959622,-85.74099509220548,Breakfast Spot,2
15,Lousville,38.251193,-85.759666,Saffron's: Persian Cuisine,38.25498318026983,-85.75306012180592,Middle Eastern Restaurant,2
16,Lousville,38.251193,-85.759666,Hard Rock Cafe Louisville,38.25225920000001,-85.75764880983905,Theme Restaurant,2
17,Lousville,38.251193,-85.759666,Garage Bar,38.25326463977063,-85.73982446154182,Pizza Place,2
18,Lousville,38.251193,-85.759666,Please & Thank You,38.25311253196767,-85.73796804102713,Café,2
19,Lousville,38.251193,-85.759666,Bristol Bar and Grille,38.256952572732395,-85.76049489702439,American Restaurant,2
20,Lousville,38.251193,-85.759666,Corner Restaurant,38.255701479684014,-85.75192093843725,American Restaurant,2
21,Lousville,38.251193,-85.759666,Feast BBQ,38.2530703399113,-85.73543975674393,BBQ Joint,2
22,Lousville,38.251193,-85.759666,Kobe Japanese Steakhouse,38.269822999492746,-85.74966793069738,Sushi Restaurant,2
23,Lousville,38.251193,-85.759666,The Cafe,38.24352462918391,-85.73536848478311,Restaurant,2
24,Lousville,38.251193,-85.759666,Amici,38.23273883164874,-85.75993859900838,Italian Restaurant,2
25,Lousville,38.251193,-85.759666,Ward426,38.24819462531333,-85.73070821648123,American Restaurant,2
26,Lousville,38.251193,-85.759666,Come Back Inn,38.239255650714526,-85.73649055880234,Italian Restaurant,2
27,Lousville,38.251193,-85.759666,610 Magnolia,38.22945914640236,-85.76536029801649,American Restaurant,2
28,Lousville,38.251193,-85.759666,Come Back Inn,38.273227743407006,-85.7416442524325,Italian Restaurant,2
29,Lousville,38.251193,-85.759666,Morels Vegan Cafe,38.24566921886407,-85.72844268596113,Vegetarian / Vegan Restaurant,2
30,Lousville,38.251193,-85.759666,Ciao Ristorante,38.24739659350919,-85.72747886659423,Italian Restaurant,2
31,Lousville,38.251193,-85.759666,Over The 9,38.25668376447527,-85.7667115124186,Gastropub,2
32,Lousville,38.251193,-85.759666,Pho Ba Luu,38.25420380282701,-85.73289542310268,Vietnamese Restaurant,2
33,Lousville,38.251193,-85.759666,Spinelli's Pizzeria,38.245651803201774,-85.72856151940988,Pizza Place,2
34,Lousville,38.251193,-85.759666,Bucks Restaurant And Bar,38.23320374970399,-85.76171020437772,American Restaurant,2
35,Lousville,38.251193,-85.759666,Rite Way Bar-B-Cue House,38.23931817183855,-85.77875581882245,BBQ Joint,2
36,Lousville,38.251193,-85.759666,The Table,38.264392,-85.777381,Restaurant,2
37,Lousville,38.251193,-85.759666,BF Cafeteria,38.24417559995277,-85.78434827783931,American Restaurant,2
