,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Baltimore,39.292396,-76.617572,Jack & Zach's,39.29349015538709,-76.61528347180268,Sandwich Place,1
1,Baltimore,39.292396,-76.617572,Café Poupon,39.291763153297865,-76.61550505564416,Café,1
2,Baltimore,39.292396,-76.617572,Streets Market And Cafe,39.2922700424199,-76.61562319173937,Deli / Bodega,1
3,Baltimore,39.292396,-76.617572,Trinacria Macaroni Works,39.29419256437667,-76.62270685802832,Deli / Bodega,1
4,Baltimore,39.292396,-76.617572,Gypsy Queen Cafe Food Truck,39.288885681082576,-76.62371946304562,Food Truck,1
5,Baltimore,39.292396,-76.617572,Trinacria Italian Cafe,39.296132653959646,-76.61824066513675,Italian Restaurant,1
6,Baltimore,39.292396,-76.617572,Cafe on the Square,39.28888934306094,-76.62222604360021,Sandwich Place,1
7,Baltimore,39.292396,-76.617572,Ida B's Table,39.2926540606662,-76.61042023843387,Southern / Soul Food Restaurant,1
8,Baltimore,39.292396,-76.617572,Shake Shack,39.28683078145663,-76.60977462861442,Burger Joint,1
9,Baltimore,39.292396,-76.617572,Chick-fil-A,39.2869266,-76.6096667,Fast Food Restaurant,1
10,Baltimore,39.292396,-76.617572,David and Dad's Charles Street Cafe,39.29092022376689,-76.61523057674209,Café,1
11,Baltimore,39.292396,-76.617572,Mi And Yu Noodle Bar,39.29609511167598,-76.61862513955425,Noodle House,1
12,Baltimore,39.292396,-76.617572,Never on Sunday,39.299542,-76.615667,Greek Restaurant,1
13,Baltimore,39.292396,-76.617572,Take Away Deli,39.290885442238356,-76.61400506614982,Deli / Bodega,1
14,Baltimore,39.292396,-76.617572,Linden Deli,39.30130158174963,-76.62000178039898,Deli / Bodega,1
15,Baltimore,39.292396,-76.617572,Patisserie Poupon,39.2901560535349,-76.60474872283808,Bakery,1
16,Baltimore,39.292396,-76.617572,Indochine,39.301628260265886,-76.61577583025735,Noodle House,1
17,Baltimore,39.292396,-76.617572,Black Sauce @ The Baltimore Farmers' Market,39.29333514751338,-76.61068107493506,Breakfast Spot,1
18,Baltimore,39.292396,-76.617572,Isabella's Brick Oven Pizza & Panini,39.28694338395738,-76.6023000402929,Pizza Place,1
19,Baltimore,39.292396,-76.617572,Nalley Fresh,39.286746547294555,-76.6096236712322,Salad Place,1
20,Baltimore,39.292396,-76.617572,Potbelly Sandwich Shop,39.286102,-76.623332,Sandwich Place,1
21,Baltimore,39.292396,-76.617572,Soup's On,39.30443279404655,-76.61714389096998,Soup Place,1
22,Baltimore,39.292396,-76.617572,Blue Moon Too,39.27761633915236,-76.61257461753172,Café,1
23,Baltimore,39.292396,-76.617572,Red Emma’s,39.30427719428914,-76.61848255840462,Café,1
24,Baltimore,39.292396,-76.617572,Argosy Cafe,39.29014177444225,-76.61233271114881,Café,1
25,Baltimore,39.292396,-76.617572,Potbelly Sandwich Shop,39.290272,-76.614948,Sandwich Place,1
26,Baltimore,39.292396,-76.617572,Zella's Pizzeria,39.2872630210079,-76.63656246531708,Pizza Place,1
27,Baltimore,39.292396,-76.617572,South Street Cafe,39.28833102713354,-76.61067732317689,Sandwich Place,1
28,Baltimore,39.292396,-76.617572,West Madison Craft Beer & Wine Bar,39.29835722802216,-76.62067471537192,New American Restaurant,1
29,Baltimore,39.292396,-76.617572,sweetgreen,39.28451045089074,-76.59851431846619,Salad Place,1
30,Baltimore,39.292396,-76.617572,Blaze Pizza,39.287003,-76.607044,Pizza Place,1
31,Baltimore,39.292396,-76.617572,Tortilleria Sinaloa,39.285744,-76.592476,Taco Place,1
32,Baltimore,39.292396,-76.617572,Park Cafe & Coffee Bar,39.30884668969712,-76.62551487948089,Café,1
33,Baltimore,39.292396,-76.617572,Potbelly Sandwich Shop,39.285439,-76.607242,Sandwich Place,1
34,Baltimore,39.292396,-76.617572,Kumari Restaurant and Bar,39.30011897144231,-76.61577409566567,Indian Restaurant,1
35,Baltimore,39.292396,-76.617572,Bar Clavel,39.31501921119114,-76.62053665698367,Mexican Restaurant,1
36,Baltimore,39.292396,-76.617572,Jimmy John's,39.28617736247498,-76.61987965563861,Sandwich Place,1
37,Baltimore,39.292396,-76.617572,Belvedere Bagels & Grill,39.30188023004946,-76.6160642470464,Sandwich Place,1
38,Baltimore,39.292396,-76.617572,GruB Factory,39.30387252930169,-76.61612849732263,Vegetarian / Vegan Restaurant,1
39,Baltimore,39.292396,-76.617572,Nick's Rotisserie,39.28292912529402,-76.62928909801384,Southern / Soul Food Restaurant,1
40,Baltimore,39.292396,-76.617572,Pitango Bakery + Café,39.281560509712826,-76.59098340779916,Bakery,1
41,Baltimore,39.292396,-76.617572,Cocina Luchadoras,39.287754,-76.59324,Mexican Restaurant,1
42,Baltimore,39.292396,-76.617572,Vida Taco Bar,39.280352840362404,-76.59759674619663,Taco Place,1
43,Baltimore,39.292396,-76.617572,Pop Tacos,39.276543,-76.613625,Mexican Restaurant,1
44,Baltimore,39.292396,-76.617572,Popeyes Louisiana Kitchen,39.294760915787975,-76.59414419570761,Fried Chicken Joint,1
45,Baltimore,39.292396,-76.617572,&pizza,39.27567210425411,-76.61401480436325,Pizza Place,1
46,Baltimore,39.292396,-76.617572,Pen & Quill,39.30882189647681,-76.61630285144827,American Restaurant,1
47,Baltimore,39.292396,-76.617572,MARIA D'S,39.27787649981848,-76.61253142861688,Pizza Place,1
48,Baltimore,39.292396,-76.617572,Silver Moon Restaurant & Carry Out,39.28899000096501,-76.62895253633998,American Restaurant,1
49,Baltimore,39.292396,-76.617572,Chipotle Mexican Grill,39.28670810700659,-76.61954139079,Mexican Restaurant,1
50,Baltimore,39.292396,-76.617572,Jerry Carryout,39.31112511554995,-76.61557313994292,Chinese Restaurant,1
51,Baltimore,39.292396,-76.617572,Jimmy's Restaurant & Carry-Out,39.28245356803157,-76.59291538223809,Diner,1
52,Baltimore,39.292396,-76.617572,Dovecote Cafe,39.31357472431469,-76.63866971939414,Café,1
53,Baltimore,39.292396,-76.617572,Sip & Bite Restaurant,39.283900384931115,-76.58562621883172,Diner,1
54,Baltimore,39.292396,-76.617572,Mama Mia's,39.29845242495555,-76.59440984929445,Pizza Place,1
55,Baltimore,39.292396,-76.617572,The Gathering - McHenry Row,39.267005551734805,-76.60580702171691,Food Truck,1
56,Baltimore,39.292396,-76.617572,Sofi's Crepes,39.281274226513595,-76.59360991100203,French Restaurant,1
57,Baltimore,39.292396,-76.617572,Atwater's at Johns Hopkins,39.30057602855947,-76.59078302593764,Café,1
58,Baltimore,39.292396,-76.617572,The Avenue Bakery,39.30621933249408,-76.63939697437458,Bakery,1
59,Baltimore,39.292396,-76.617572,Stuggy's,39.28234679207659,-76.59312166628783,Hot Dog Joint,1
60,Baltimore,39.292396,-76.617572,Ledo Pizza,39.293789,-76.590447,Pizza Place,1
61,Baltimore,39.292396,-76.617572,Subway,39.28388105772067,-76.6370852378164,Sandwich Place,1
62,Baltimore,39.292396,-76.617572,Subway,39.286239806758914,-76.61936832091286,Sandwich Place,1
63,Baltimore,39.292396,-76.617572,Subway,39.28777599883446,-76.62517491474064,Sandwich Place,1
64,Baltimore,39.292396,-76.617572,Van Gough Cafe,39.28772741864978,-76.5916873044199,Café,1
65,Baltimore,39.292396,-76.617572,Bruegger's,39.29963945,-76.59394676,Bagel Shop,1
66,Baltimore,39.292396,-76.617572,Dino's Restaurant,39.2955406911266,-76.58920357260577,Diner,1
67,Baltimore,39.292396,-76.617572,America's Best Wings,39.28348183555173,-76.63683676585099,Wings Joint,1
68,Baltimore,39.292396,-76.617572,Salad Creations,39.29812213751908,-76.59213347781069,Salad Place,1
69,Baltimore,39.292396,-76.617572,Dunkin',39.298387118542585,-76.58938717786896,Café,1
70,Baltimore,39.292396,-76.617572,Soul Source,39.295068005060834,-76.65065406389543,Southern / Soul Food Restaurant,1
71,Baltimore,39.292396,-76.617572,Einstein Bros Bagels,39.297567,-76.592575,Bagel Shop,1
72,Baltimore,39.292396,-76.617572,Subway,39.27219990434584,-76.63078520579555,Sandwich Place,1
