,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Phoenix,33.450548,-112.075848,Pizza Studio - Cityscape,33.447972281212955,-112.07410333452935,Pizza Place,1
1,Phoenix,33.450548,-112.075848,Centrico,33.449458,-112.074081,Mexican Restaurant,1
2,Phoenix,33.450548,-112.075848,Chick-fil-A,33.4536187,-112.0715447,Fast Food Restaurant,1
3,Phoenix,33.450548,-112.075848,The Counter,33.44907442475254,-112.07416276193976,Burger Joint,1
4,Phoenix,33.450548,-112.075848,Portillo's,33.444866,-112.06615,Hot Dog Joint,1
5,Phoenix,33.450548,-112.075848,Corner Bakery Cafe,33.452384,-112.069737,Bakery,1
6,Phoenix,33.450548,-112.075848,Forno 301,33.458572633082824,-112.07829929124813,Pizza Place,1
7,Phoenix,33.450548,-112.075848,Potbelly Sandwich Shop,33.447811,-112.072741,Sandwich Place,1
8,Phoenix,33.450548,-112.075848,Fired Pie,33.44742253720167,-112.07125289105429,Pizza Place,1
9,Phoenix,33.450548,-112.075848,El Norteño,33.45888273141496,-112.08263731206596,Mexican Restaurant,1
10,Phoenix,33.450548,-112.075848,Grand Avenue Pizza Company,33.45507548463129,-112.08711066198616,Pizza Place,1
11,Phoenix,33.450548,-112.075848,Taco Chelo,33.458468996592565,-112.06740455373577,Taco Place,1
12,Phoenix,33.450548,-112.075848,Cocina 10,33.451771253706966,-112.07658766197413,Mexican Restaurant,1
13,Phoenix,33.450548,-112.075848,Willie's Taco Joint,33.446401935253874,-112.0698305819364,Mexican Restaurant,1
14,Phoenix,33.450548,-112.075848,Barrio Café Gran Reserva,33.45702502365277,-112.08952621289991,Mexican Restaurant,1
15,Phoenix,33.450548,-112.075848,Welcome Diner,33.45571311926846,-112.06074746924033,Diner,1
16,Phoenix,33.450548,-112.075848,Azteca Bakery Tortilla Shop,33.45408010878001,-112.08263956522624,Mexican Restaurant,1
17,Phoenix,33.450548,-112.075848,The Habit Burger Grill,33.46603,-112.081573,Burger Joint,1
18,Phoenix,33.450548,-112.075848,Forno's 301 on Central,33.465951143984405,-112.07408754707629,Pizza Place,1
19,Phoenix,33.450548,-112.075848,La Piazza Locale,33.44852029247839,-112.07251035395959,Pizza Place,1
20,Phoenix,33.450548,-112.075848,Chico Malo,33.447557724345735,-112.0739383880599,Mexican Restaurant,1
21,Phoenix,33.450548,-112.075848,Gallo Blanco Cafe y Bar,33.45599513428007,-112.06082657106226,Mexican Restaurant,1
22,Phoenix,33.450548,-112.075848,La Canasta Mexican Food,33.4402996457188,-112.08191639124244,Mexican Restaurant,1
23,Phoenix,33.450548,-112.075848,Hob Nobs Cafe & Spirits,33.46552810000001,-112.07798070000001,Fast Food Restaurant,1
24,Phoenix,33.450548,-112.075848,Green New American Vegetarian,33.47019073571975,-112.06536174256904,Vegetarian / Vegan Restaurant,1
25,Phoenix,33.450548,-112.075848,Courtyard Cafe at the Heard Museum,33.47219380580163,-112.07226237596085,Café,1
26,Phoenix,33.450548,-112.075848,Irma's Kitchen,33.45793019780708,-112.09135693791197,Café,1
27,Phoenix,33.450548,-112.075848,The Old Station Sub Shop,33.44686050053432,-112.08950886271326,Sandwich Place,1
28,Phoenix,33.450548,-112.075848,Chipotle Mexican Grill,33.46552269086844,-112.08237253214531,Mexican Restaurant,1
