,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Phoenix,33.450548,-112.075848,The Breadfruit,33.4556617534224,-112.0720093069863,Caribbean Restaurant,3
1,Phoenix,33.450548,-112.075848,Province Urban Kitchen & Bar,33.45162983860172,-112.07346134068716,American Restaurant,3
2,Phoenix,33.450548,-112.075848,Squid Ink Sushi Bar,33.447531645339865,-112.07382476038019,Sushi Restaurant,3
3,Phoenix,33.450548,-112.075848,Durant's,33.47716313143507,-112.07358566052437,Steakhouse,3
