,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Montreal,45.499911,-73.562465,Toqué,45.502998263983685,-73.56091841929417,French Restaurant,4
1,Montreal,45.499911,-73.562465,Restaurant Helena,45.50053732633001,-73.55829809537715,Portuguese Restaurant,4
2,Montreal,45.499911,-73.562465,Barroco,45.501419335412,-73.55613655331236,French Restaurant,4
3,Montreal,45.499911,-73.562465,Chez Delmo,45.502724019160766,-73.55834548477922,French Restaurant,4
4,Montreal,45.499911,-73.562465,Le Serpent,45.49753821811275,-73.55702656731846,Italian Restaurant,4
5,Montreal,45.499911,-73.562465,Le Garde-Manger,45.50290782357555,-73.55564977017531,Seafood Restaurant,4
6,Montreal,45.499911,-73.562465,Gibby's,45.50148094601111,-73.55520927509168,Steakhouse,4
7,Montreal,45.499911,-73.562465,Ferreira Café,45.500434,-73.57406,Portuguese Restaurant,4
8,Montreal,45.499911,-73.562465,Les Pyrénées,45.50133214694646,-73.55623094366346,French Restaurant,4
9,Montreal,45.499911,-73.562465,Bonaparte,45.50318181024503,-73.55610892294533,French Restaurant,4
10,Montreal,45.499911,-73.562465,Maison Boulud,45.50006167830259,-73.57832360975108,French Restaurant,4
11,Montreal,45.499911,-73.562465,Le Bremner,45.509412709099166,-73.55161633731288,Seafood Restaurant,4
12,Montreal,45.499911,-73.562465,Maggie Oakes,45.50775067152932,-73.55295792771567,Steakhouse,4
13,Montreal,45.499911,-73.562465,Perles et Paddock,45.487408,-73.568346,Restaurant,4
14,Montreal,45.499911,-73.562465,La Fabrique Bistrot,45.51795397588031,-73.56953672563414,Restaurant,4
15,Montreal,45.499911,-73.562465,Les Deux Gamins,45.515609513217704,-73.57108689292123,French Restaurant,4
16,Montreal,45.499911,-73.562465,Moishes,45.51654297523845,-73.57841974835875,Steakhouse,4
17,Montreal,45.499911,-73.562465,Le Filet,45.51783397806073,-73.58841929738885,Seafood Restaurant,4
