,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Baltimore,39.292396,-76.617572,Sotto Sopra,39.29431356890874,-76.61537506983093,Italian Restaurant,2
1,Baltimore,39.292396,-76.617572,Puerto 511,39.292417,-76.617126,Peruvian Restaurant,2
2,Baltimore,39.292396,-76.617572,Cazbar,39.293095,-76.61555,Middle Eastern Restaurant,2
3,Baltimore,39.292396,-76.617572,HomeSlyce Pizza Bar,39.29374601334872,-76.61552583242684,Pizza Place,2
4,Baltimore,39.292396,-76.617572,Nando's PERi-PERi,39.289288790854954,-76.62197651994114,African Restaurant,2
5,Baltimore,39.292396,-76.617572,Faidley's Seafood & Fresh Fish Market,39.29183748369686,-76.62230945184888,Seafood Restaurant,2
6,Baltimore,39.292396,-76.617572,Maisy's,39.29278014846632,-76.61533413770934,American Restaurant,2
7,Baltimore,39.292396,-76.617572,Dooby's,39.29886651228101,-76.61579433411949,Café,2
8,Baltimore,39.292396,-76.617572,B&O American Brasserie,39.28994329019854,-76.6154712438584,New American Restaurant,2
9,Baltimore,39.292396,-76.617572,The Helmand,39.29902400052188,-76.61585711306424,Afghan Restaurant,2
10,Baltimore,39.292396,-76.617572,Land of Kush,39.30018001855738,-76.6216714345029,Vegetarian / Vegan Restaurant,2
11,Baltimore,39.292396,-76.617572,The Bun Shop,39.300658448721016,-76.61948806901864,Bakery,2
12,Baltimore,39.292396,-76.617572,PitaMore,39.28803675192464,-76.61362872106136,Mediterranean Restaurant,2
13,Baltimore,39.292396,-76.617572,Lumbini Restaurant,39.29324565508376,-76.61539814265606,Indian Restaurant,2
14,Baltimore,39.292396,-76.617572,Marie Louise Bistro,39.29987394177794,-76.6159108008955,French Restaurant,2
15,Baltimore,39.292396,-76.617572,Maiwand Kabob,39.28935965887022,-76.62068740902322,Afghan Restaurant,2
16,Baltimore,39.292396,-76.617572,Tabor Ethiopian Restaurant,39.29389549333911,-76.61828699419151,Ethiopian Restaurant,2
17,Baltimore,39.292396,-76.617572,Kona Grill,39.286488496269094,-76.61425383738893,American Restaurant,2
18,Baltimore,39.292396,-76.617572,Nepal House Restaurant and Bar,39.3003847005268,-76.61616325378418,Indian Restaurant,2
19,Baltimore,39.292396,-76.617572,Mekong Delta,39.292032,-76.61604,Vietnamese Restaurant,2
20,Baltimore,39.292396,-76.617572,Between 2 Buns,39.29606869389463,-76.61860560844049,Burger Joint,2
21,Baltimore,39.292396,-76.617572,Miss Shirley's Cafe,39.286925,-76.605259,Breakfast Spot,2
22,Baltimore,39.292396,-76.617572,Chicken Rico,39.288078134982726,-76.6065714036374,Peruvian Restaurant,2
23,Baltimore,39.292396,-76.617572,Attman's Authentic New York Delicatessen,39.28945930614783,-76.6017430173151,Deli / Bodega,2
24,Baltimore,39.292396,-76.617572,Iggie's,39.29956703092181,-76.61308792683037,Pizza Place,2
25,Baltimore,39.292396,-76.617572,cultured,39.296040942942895,-76.61852237454065,Restaurant,2
26,Baltimore,39.292396,-76.617572,Fili,39.29931534847911,-76.61730855703354,Mediterranean Restaurant,2
27,Baltimore,39.292396,-76.617572,Joe Benny's,39.28588181536039,-76.6015120842046,Italian Restaurant,2
28,Baltimore,39.292396,-76.617572,P.F. Chang's,39.287039659527274,-76.60770672883604,Chinese Restaurant,2
29,Baltimore,39.292396,-76.617572,SoBo Cafe,39.27677848764151,-76.61485840782119,Mediterranean Restaurant,2
30,Baltimore,39.292396,-76.617572,Java Joe's,39.28955604597263,-76.61476589007592,Café,2
31,Baltimore,39.292396,-76.617572,Bygone,39.28276414332155,-76.60225605030354,American Restaurant,2
32,Baltimore,39.292396,-76.617572,Nalley Fresh,39.28961771747902,-76.61249968783117,Salad Place,2
33,Baltimore,39.292396,-76.617572,Abbey Burger Bistro,39.277084690265184,-76.61285809838134,Burger Joint,2
34,Baltimore,39.292396,-76.617572,Lebanese Taverna,39.282660891016995,-76.60132784420743,Middle Eastern Restaurant,2
35,Baltimore,39.292396,-76.617572,Brothers Sushi,39.277448,-76.61426,Sushi Restaurant,2
36,Baltimore,39.292396,-76.617572,Thai Arroy Restaurant,39.27780796182157,-76.61240456769931,Thai Restaurant,2
37,Baltimore,39.292396,-76.617572,Cava Mezze,39.284382277562386,-76.59878375112346,Mediterranean Restaurant,2
38,Baltimore,39.292396,-76.617572,Tagliata,39.284340361954065,-76.599745036261,Italian Restaurant,2
39,Baltimore,39.292396,-76.617572,Brown Rice Korean Grill,39.2960337970896,-76.61852220369049,Korean Restaurant,2
40,Baltimore,39.292396,-76.617572,Breaking Bread,39.28299906262263,-76.6281071305275,Restaurant,2
41,Baltimore,39.292396,-76.617572,Akbar Restaurant,39.29937582906025,-76.61572974188755,Indian Restaurant,2
42,Baltimore,39.292396,-76.617572,Dukem Restaurant,39.30248267521102,-76.61767601966858,Ethiopian Restaurant,2
43,Baltimore,39.292396,-76.617572,Byblos Lebanese Cuisine,39.2775299852598,-76.61244293442556,Middle Eastern Restaurant,2
44,Baltimore,39.292396,-76.617572,Ekiben,39.28559904755273,-76.59454727589333,Asian Restaurant,2
