,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Detroit,42.336955,-83.052963,Roast,42.331965686119666,-83.05098523625388,Steakhouse,4
1,Detroit,42.336955,-83.052963,Prime + Proper,42.33269740811555,-83.04915121683567,Steakhouse,4
2,Detroit,42.336955,-83.052963,Caucus Club,42.32943598536046,-83.04755144917539,American Restaurant,4
3,Detroit,42.336955,-83.052963,Iridescence,42.33847617913087,-83.06813211427078,American Restaurant,4
4,Detroit,42.336955,-83.052963,Joe Muer Seafood,42.32792062466399,-83.04011059749837,Seafood Restaurant,4
5,Detroit,42.336955,-83.052963,Gold Cash Gold,42.33163832054937,-83.07536349540796,New American Restaurant,4
6,Detroit,42.336955,-83.052963,The Keg Steakhouse & Bar,42.3192814909592,-83.04150651011786,Steakhouse,4
7,Detroit,42.336955,-83.052963,Neros Steakhouse (Inside Caesars Windsor),42.32066088012634,-83.03334870186542,Steakhouse,4
